# Simulation 6 (Up to date)
# 3595 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
70.947,4.685e4,-570.467,-0.705,571.041,0.705,3015.21,6.453,3015.217,0.123,25.603,0.026,28.61,-80.591,0.994,0.111,-4.42e-5,0.004,3.039e-4,820,0,0.037,1.784e-4,31.873,21.5,6.586,0.586,2.332e6,0,2.335,0.621,0.621,0.473,0.018,0.13,0.028,0.182,6.926e-5,0,0,0,0,2.405e-4,0.002,1.575,12.57,-87.005,0.267,5.441,-56.5,122.665,974.606,0.05,0.777,1.308e5,0.222,NaN
70.997,4.682e4,-571.599,-0.703,572.17,0.703,3016.49,6.459,3016.496,0.123,25.567,0.017,28.61,-80.591,0.994,0.027,-4.417e-5,0.008,0.002,820,0,0.037,1.784e-4,31.905,21.5,6.606,0.587,2.34e6,0,2.349,0.621,0.621,0.473,0.018,0.13,0.007,0.044,-2.836e-4,0,0,0,0,8.274e-4,0.002,1.575,12.57,-86.871,0.342,5.947,-56.5,122.837,974.606,0.05,0.777,1.31e5,0.223,NaN
71.047,4.679e4,-572.727,-0.7,573.297,0.7,3017.767,6.466,3017.774,0.123,25.553,0.003,28.61,-80.591,0.994,0.099,-4.415e-5,-0.006,4.208e-4,820,0,0.037,1.784e-4,31.88,21.5,6.59,0.589,2.348e6,0,2.362,0.622,0.622,0.473,0.018,0.13,0.025,0.163,-4.367e-4,0,0,0,0,-4.64e-4,0.002,1.575,12.57,-86.721,0.329,6.165,-56.5,123.009,974.606,0.05,0.777,1.312e5,0.224,NaN
71.097,4.676e4,-573.851,-0.698,574.42,0.698,3019.045,6.473,3019.052,0.123,25.558,0.003,28.61,-80.591,0.994,0.154,-4.416e-5,0.001,2.87e-4,820,0,0.037,1.784e-4,31.861,21.5,6.579,0.59,2.356e6,0,2.375,0.622,0.622,0.473,0.018,0.131,0.038,0.253,6.2e-6,0,0,0,0,1.809e-5,0.002,1.575,12.57,-86.671,0.246,6.136,-56.5,123.182,974.606,0.05,0.778,1.315e5,0.225,NaN
71.147,4.673e4,-574.973,-0.697,575.541,0.697,3020.323,6.48,3020.33,0.123,25.56,0.005,28.61,-80.591,0.994,0.079,-4.417e-5,0.008,5.886e-4,820,0,0.037,1.784e-4,31.89,21.5,6.597,0.591,2.364e6,0,2.388,0.622,0.622,0.473,0.018,0.131,0.02,0.129,-2.567e-4,0,0,0,0,7.592e-4,0.002,1.575,12.57,-86.77,0.163,6.044,-56.5,123.355,974.606,0.05,0.778,1.317e5,0.226,NaN
71.197,4.67e4,-576.094,-0.696,576.659,0.697,3021.601,6.487,3021.608,0.123,25.535,0.025,28.61,-80.591,0.994,0.095,-4.409e-5,-0.007,4.292e-4,820,0,0.037,1.784e-4,31.885,21.5,6.594,0.592,2.372e6,0,2.401,0.622,0.622,0.473,0.018,0.131,0.024,0.157,-1.745e-4,0,0,0,0,-6.316e-4,0.002,1.575,12.57,-86.935,0.149,6.39,-56.5,123.528,974.606,0.05,0.778,1.32e5,0.227,NaN
71.247,4.668e4,-577.213,-0.695,577.776,0.695,3022.876,6.493,3022.883,0.123,25.488,0.028,28.61,-80.591,0.994,0.122,-4.413e-5,-0.001,2.836e-4,820,0,0.037,1.784e-4,31.877,21.5,6.588,0.593,2.379e6,0,2.414,0.622,0.622,0.473,0.018,0.131,0.03,0.2,1.989e-4,0,0,0,0,-1.287e-5,0.002,1.575,12.57,-87.016,0.221,5.956,-56.5,123.702,974.606,0.05,0.779,1.322e5,0.227,NaN
71.297,4.665e4,-578.33,-0.693,578.889,0.693,3024.149,6.5,3024.156,0.123,25.445,0.022,28.61,-80.591,0.994,0.067,-4.413e-5,0.005,4.156e-4,820,0,0.037,1.784e-4,31.898,21.5,6.602,0.594,2.387e6,0,2.428,0.622,0.622,0.473,0.018,0.131,0.017,0.11,-7.089e-6,0,0,0,0,2.458e-4,0.002,1.575,12.57,-86.97,0.313,5.886,-56.5,123.876,974.606,0.05,0.779,1.325e5,0.228,NaN
71.347,4.662e4,-579.442,-0.691,580,0.691,3025.421,6.507,3025.428,0.123,25.42,0.009,28.61,-80.591,0.994,0.044,-4.417e-5,-0.005,6.108e-4,820,0,0.037,1.784e-4,31.907,21.5,6.608,0.595,2.395e6,0,2.441,0.622,0.622,0.473,0.018,0.131,0.011,0.072,5.83e-5,0,0,0,0,-3.183e-4,0.002,1.575,12.57,-86.862,0.34,5.845,-56.5,124.05,974.606,0.05,0.779,1.327e5,0.229,NaN
71.397,4.659e4,-580.552,-0.689,581.108,0.689,3026.692,6.513,3026.699,0.123,25.414,0.002,28.61,-80.591,0.994,0.103,-4.415e-5,-8.372e-4,2.454e-4,820,0,0.037,1.784e-4,31.887,21.5,6.595,0.597,2.403e6,0,2.454,0.623,0.623,0.473,0.018,0.131,0.026,0.17,-4.919e-4,0,0,0,0,-8.248e-6,0.002,1.575,12.57,-86.798,0.284,5.906,-56.5,124.225,974.606,0.05,0.78,1.33e5,0.23,NaN
71.447,4.656e4,-581.658,-0.687,582.213,0.687,3027.962,6.52,3027.969,0.123,25.41,0.007,28.61,-80.591,0.994,0.062,-4.415e-5,0.004,3.759e-4,820,0,0.037,1.784e-4,31.903,21.5,6.605,0.598,2.411e6,0,2.468,0.623,0.623,0.473,0.018,0.132,0.015,0.102,2.666e-4,0,0,0,0,1.947e-4,0.002,1.575,12.57,-86.836,0.198,6.061,-56.5,124.4,974.606,0.05,0.78,1.332e5,0.231,NaN
71.497,4.653e4,-582.763,-0.686,583.316,0.686,3029.232,6.527,3029.239,0.123,25.39,0.017,28.61,-80.591,0.994,0.025,-4.417e-5,-0.005,9.514e-4,820,0,0.037,1.784e-4,31.918,21.5,6.615,0.599,2.419e6,0,2.481,0.623,0.623,0.473,0.018,0.132,0.006,0.041,-1.213e-4,0,0,0,0,-3.052e-4,0.002,1.575,12.57,-86.937,0.153,6.09,-56.5,124.575,974.606,0.05,0.78,1.335e5,0.232,NaN
71.547,4.65e4,-583.865,-0.685,584.416,0.685,3030.501,6.534,3030.508,0.124,25.357,0.022,28.61,-80.591,0.994,0.067,-4.417e-5,-0.002,3.141e-4,820,0,0.037,1.784e-4,31.904,21.5,6.606,0.6,2.427e6,0,2.494,0.623,0.623,0.473,0.018,0.132,0.017,0.11,8.58e-5,0,0,0,0,-6.924e-5,0.002,1.575,12.57,-87.013,0.193,5.86,-56.5,124.751,974.606,0.05,0.781,1.337e5,0.232,NaN
71.597,4.647e4,-584.966,-0.683,585.513,0.683,3031.768,6.54,3031.775,0.124,25.317,0.024,28.61,-80.591,0.994,0.08,-4.416e-5,0.002,2.821e-4,820,0,0.037,1.784e-4,31.9,21.5,6.603,0.601,2.435e6,0,2.508,0.623,0.623,0.473,0.019,0.132,0.02,0.131,-8.067e-5,0,0,0,0,5.397e-5,0.002,1.575,12.57,-87.015,0.282,6.087,-56.5,124.927,974.606,0.05,0.781,1.34e5,0.233,NaN
71.647,4.644e4,-586.063,-0.681,586.608,0.681,3033.033,6.547,3033.04,0.124,25.283,0.016,28.61,-80.591,0.994,0.013,-4.416e-5,0.005,0.002,820,0,0.037,1.784e-4,31.926,21.5,6.62,0.602,2.443e6,0,2.522,0.623,0.623,0.473,0.019,0.132,0.003,0.021,3.184e-4,0,0,0,0,2.508e-4,0.002,1.575,12.57,-86.937,0.334,6.202,-56.5,125.103,974.606,0.05,0.781,1.342e5,0.234,NaN
71.697,4.641e4,-587.157,-0.679,587.7,0.679,3034.296,6.554,3034.304,0.124,25.265,0.009,28.61,-80.591,0.994,0.049,-4.414e-5,-0.004,4.138e-4,820,0,0.037,1.784e-4,31.914,21.5,6.612,0.603,2.451e6,0,2.535,0.623,0.623,0.472,0.019,0.132,0.012,0.081,-4.762e-4,0,0,0,0,-1.654e-4,0.002,1.575,12.57,-86.846,0.301,6.525,-56.5,125.28,974.606,0.05,0.782,1.345e5,0.235,NaN
71.747,4.638e4,-588.247,-0.677,588.789,0.677,3035.559,6.561,3035.567,0.124,25.257,0.004,28.61,-80.591,0.994,0.092,-4.414e-5,7.076e-4,2.404e-4,820,0,0.037,1.784e-4,31.9,21.5,6.603,0.604,2.459e6,0,2.549,0.624,0.624,0.472,0.019,0.132,0.023,0.151,-2.47e-4,0,0,0,0,5.739e-6,0.002,1.575,12.57,-86.813,0.216,6.447,-56.5,125.457,974.606,0.05,0.782,1.347e5,0.236,NaN
71.797,4.635e4,-589.335,-0.675,589.875,0.675,3036.822,6.567,3036.829,0.124,25.252,0.007,28.61,-80.591,0.994,0.064,-4.413e-5,0.006,4.416e-4,820,0,0.037,1.784e-4,31.911,21.5,6.61,0.606,2.467e6,0,2.562,0.624,0.624,0.472,0.019,0.132,0.016,0.106,-9.021e-5,0,0,0,0,3.683e-4,0.002,1.575,12.57,-86.879,0.158,6.15,-56.5,125.635,974.606,0.05,0.782,1.35e5,0.236,NaN
71.847,4.632e4,-590.42,-0.674,590.959,0.675,3038.084,6.574,3038.091,0.124,25.232,0.019,28.61,-80.591,0.994,0.035,-4.406e-5,-0.006,7.063e-4,820,0,0.037,1.784e-4,31.923,21.5,6.618,0.607,2.475e6,0,2.576,0.624,0.624,0.472,0.019,0.133,0.009,0.058,3.328e-4,0,0,0,0,-4.792e-4,0.002,1.575,12.57,-87.008,0.181,6.039,-56.5,125.812,974.606,0.05,0.783,1.352e5,0.237,NaN
71.897,4.63e4,-591.504,-0.673,592.04,0.674,3039.345,6.581,3039.352,0.124,25.193,0.026,28.61,-80.591,0.994,0.092,-4.411e-5,-0.002,2.282e-4,820,0,0.037,1.784e-4,31.904,21.5,6.605,0.608,2.483e6,0,2.589,0.624,0.624,0.472,0.019,0.133,0.023,0.152,-1.639e-4,0,0,0,0,-6.855e-5,0.002,1.575,12.57,-87.099,0.267,5.845,-56.5,125.99,974.606,0.05,0.783,1.355e5,0.238,NaN
71.947,4.627e4,-592.586,-0.671,593.119,0.672,3040.604,6.588,3040.611,0.124,25.151,0.023,28.61,-80.591,0.994,0.066,-4.411e-5,0.003,2.391e-4,820,0,0.037,1.784e-4,31.914,21.5,6.612,0.609,2.491e6,0,2.603,0.624,0.624,0.472,0.019,0.133,0.016,0.109,-4.532e-4,0,0,0,0,7.559e-5,0.002,1.575,12.57,-87.09,0.336,5.722,-56.5,126.169,974.606,0.05,0.783,1.357e5,0.239,NaN
71.997,4.624e4,-593.664,-0.669,594.195,0.669,3041.86,6.594,3041.867,0.124,25.119,0.015,28.61,-80.591,0.994,0.006,-4.412e-5,0.004,0.003,820,0,0.037,1.784e-4,31.937,21.5,6.627,0.61,2.499e6,0,2.617,0.624,0.624,0.472,0.019,0.133,0.002,0.01,2.926e-4,0,0,0,0,2.052e-4,0.002,1.575,12.57,-87.007,0.319,5.965,-56.5,126.347,974.606,0.05,0.784,1.36e5,0.24,NaN
72.047,4.621e4,-594.738,-0.667,595.268,0.667,3043.116,6.601,3043.123,0.124,25.104,0.006,28.61,-80.59,0.994,0.072,-4.414e-5,-0.003,2.42e-4,820,0,0.037,1.784e-4,31.915,21.5,6.613,0.611,2.507e6,0,2.631,0.624,0.624,0.472,0.019,0.133,0.018,0.119,-4.564e-4,0,0,0,0,-8.319e-5,0.002,1.575,12.57,-86.925,0.238,6.012,-56.5,126.526,974.606,0.05,0.784,1.362e5,0.241,NaN
72.097,4.618e4,-595.809,-0.665,596.338,0.665,3044.371,6.608,3044.378,0.124,25.097,0.007,28.61,-80.59,0.994,0.064,-4.412e-5,0.002,1.921e-4,820,0,0.037,1.784e-4,31.919,21.5,6.615,0.612,2.516e6,0,2.645,0.625,0.625,0.472,0.019,0.133,0.016,0.106,1.628e-4,0,0,0,0,3.075e-5,0.002,1.575,12.57,-86.917,0.168,6.253,-56.5,126.705,974.606,0.05,0.784,1.365e5,0.241,NaN
72.147,4.615e4,-596.878,-0.664,597.405,0.664,3045.625,6.615,3045.632,0.124,25.085,0.01,28.61,-80.59,0.994,0.037,-4.414e-5,0.005,3.364e-4,820,0,0.037,1.784e-4,31.93,21.5,6.622,0.613,2.524e6,0,2.658,0.625,0.625,0.472,0.019,0.133,0.009,0.061,4.679e-4,0,0,0,0,2.881e-4,0.002,1.575,12.57,-86.988,0.174,5.906,-56.5,126.885,974.606,0.05,0.785,1.368e5,0.242,NaN
72.197,4.612e4,-597.945,-0.663,598.47,0.663,3046.879,6.621,3046.886,0.125,25.059,0.021,28.61,-80.59,0.994,0.05,-4.412e-5,-0.005,2.086e-4,820,0,0.037,1.784e-4,31.926,21.5,6.62,0.614,2.532e6,0,2.672,0.625,0.625,0.472,0.019,0.134,0.012,0.083,3.596e-4,0,0,0,0,-2.281e-4,0.002,1.575,12.57,-87.09,0.254,5.924,-56.5,127.065,974.606,0.05,0.785,1.37e5,0.243,NaN
72.247,4.609e4,-599.01,-0.661,599.532,0.662,3048.131,6.628,3048.138,0.125,25.016,0.028,28.61,-80.59,0.994,0.1,-4.412e-5,5.77e-4,1.392e-4,820,0,0.037,1.784e-4,31.909,21.5,6.609,0.615,2.54e6,0,2.686,0.625,0.625,0.472,0.019,0.134,0.025,0.166,-4.805e-4,0,0,0,0,3.68e-6,0.002,1.575,12.57,-87.133,0.33,6.158,-56.5,127.245,974.606,0.05,0.786,1.373e5,0.244,NaN
72.297,4.606e4,-600.072,-0.659,600.591,0.659,3049.381,6.635,3049.388,0.125,24.977,0.017,28.61,-80.59,0.994,0.019,-4.41e-5,0.004,6.514e-4,820,0,0.037,1.784e-4,31.94,21.5,6.629,0.617,2.548e6,0,2.7,0.625,0.625,0.472,0.02,0.134,0.005,0.032,-6.767e-5,0,0,0,0,2.031e-4,0.002,1.575,12.57,-87.073,0.323,5.917,-56.5,127.426,974.606,0.05,0.786,1.375e5,0.245,NaN
72.347,4.603e4,-601.13,-0.657,601.648,0.657,3050.629,6.641,3050.636,0.125,24.959,0.007,28.61,-80.59,0.994,0.063,-4.412e-5,-0.003,2.401e-4,820,0,0.037,1.784e-4,31.925,21.5,6.619,0.618,2.556e6,0,2.714,0.625,0.625,0.472,0.02,0.134,0.016,0.104,2.351e-4,0,0,0,0,-8.836e-5,0.002,1.575,12.57,-86.991,0.247,5.889,-56.5,127.607,974.606,0.05,0.786,1.378e5,0.246,NaN
72.397,4.6e4,-602.184,-0.655,602.701,0.655,3051.877,6.648,3051.884,0.125,24.95,0.009,28.61,-80.59,0.994,0.05,-4.41e-5,7.637e-4,1.72e-4,820,0,0.037,1.784e-4,31.931,21.5,6.623,0.619,2.564e6,0,2.728,0.625,0.625,0.472,0.02,0.134,0.013,0.083,-3.517e-4,0,0,0,0,6.38e-6,0.002,1.575,12.57,-86.973,0.177,6.299,-56.5,127.788,974.606,0.05,0.787,1.38e5,0.246,NaN
72.447,4.597e4,-603.236,-0.653,603.752,0.653,3053.124,6.655,3053.131,0.125,24.936,0.01,28.61,-80.59,0.994,0.037,-4.413e-5,0.004,2.361e-4,820,0,0.037,1.784e-4,31.937,21.5,6.627,0.62,2.572e6,0,2.742,0.626,0.626,0.472,0.02,0.134,0.009,0.061,4.927e-4,0,0,0,0,1.666e-4,0.002,1.575,12.57,-87.023,0.176,6.004,-56.5,127.97,974.606,0.05,0.787,1.383e5,0.247,NaN
72.497,4.594e4,-604.286,-0.652,604.8,0.652,3054.37,6.661,3054.377,0.125,24.914,0.018,28.61,-80.59,0.994,0.022,-4.411e-5,-0.004,2.015e-4,820,0,0.037,1.784e-4,31.944,21.5,6.631,0.621,2.58e6,0,2.756,0.626,0.626,0.471,0.02,0.134,0.006,0.037,-4.546e-4,0,0,0,0,-2.078e-4,0.002,1.575,12.57,-87.11,0.248,5.859,-56.5,128.151,974.606,0.05,0.787,1.386e5,0.248,NaN
72.547,4.591e4,-605.334,-0.651,605.845,0.651,3055.615,6.668,3055.622,0.125,24.875,0.026,28.61,-80.59,0.994,0.085,-4.414e-5,-4.751e-4,1.072e-4,820,0,0.037,1.784e-4,31.922,21.5,6.617,0.622,2.588e6,0,2.77,0.626,0.626,0.471,0.02,0.135,0.021,0.141,-2.61e-4,0,0,0,0,-2.444e-6,0.002,1.575,12.57,-87.164,0.323,6.135,-56.5,128.334,974.606,0.05,0.788,1.388e5,0.249,NaN
72.597,4.588e4,-606.379,-0.648,606.888,0.649,3056.858,6.675,3056.865,0.125,24.836,0.018,28.61,-80.59,0.994,0.025,-4.411e-5,0.003,3.109e-4,820,0,0.037,1.784e-4,31.946,21.5,6.632,0.623,2.596e6,0,2.784,0.626,0.626,0.471,0.02,0.135,0.006,0.042,-4.166e-5,0,0,0,0,1.048e-4,0.002,1.575,12.57,-87.129,0.323,5.871,-56.5,128.516,974.606,0.05,0.788,1.391e5,0.25,NaN
72.647,4.585e4,-607.42,-0.646,607.927,0.646,3058.099,6.682,3058.106,0.125,24.816,0.009,28.61,-80.59,0.994,0.049,-4.409e-5,-0.002,1.851e-4,820,0,0.037,1.784e-4,31.938,21.5,6.627,0.624,2.605e6,0,2.798,0.626,0.626,0.471,0.02,0.135,0.012,0.081,-6.155e-5,0,0,0,0,-5.458e-5,0.002,1.575,12.57,-87.064,0.252,5.748,-56.5,128.699,974.606,0.05,0.788,1.393e5,0.251,NaN
72.697,4.582e4,-608.458,-0.644,608.964,0.645,3059.339,6.688,3059.347,0.125,24.804,0.01,28.61,-80.59,0.994,0.043,-4.409e-5,7.5e-4,1.746e-4,820,0,0.037,1.784e-4,31.942,21.5,6.63,0.625,2.613e6,0,2.813,0.626,0.626,0.471,0.02,0.135,0.011,0.07,-4.83e-4,0,0,0,0,6.028e-6,0.002,1.575,12.57,-87.05,0.185,6.035,-56.5,128.882,974.606,0.05,0.789,1.396e5,0.251,NaN
72.747,4.578e4,-609.494,-0.643,609.998,0.643,3060.579,6.695,3060.586,0.125,24.784,0.016,28.61,-80.59,0.994,0.005,-4.41e-5,-0.002,0.001,820,0,0.037,1.784e-4,31.957,21.5,6.639,0.626,2.621e6,0,2.827,0.626,0.626,0.471,0.02,0.135,0.001,0.009,-2.536e-4,0,0,0,0,-3.175e-5,0.002,1.575,12.57,-87.087,0.184,6.296,-56.5,129.065,974.606,0.05,0.789,1.399e5,0.252,NaN
72.797,4.575e4,-610.527,-0.641,611.029,0.642,3061.817,6.702,3061.825,0.125,24.754,0.02,28.61,-80.59,0.994,0.034,-4.411e-5,-7.272e-4,1.735e-4,820,0,0.037,1.784e-4,31.948,21.5,6.633,0.627,2.629e6,0,2.841,0.627,0.627,0.471,0.02,0.135,0.008,0.056,-3.82e-4,0,0,0,0,-5.629e-6,0.002,1.575,12.57,-87.119,0.248,6.38,-56.5,129.249,974.606,0.05,0.789,1.401e5,0.253,NaN
72.847,4.572e4,-611.558,-0.639,612.057,0.64,3063.054,6.708,3063.062,0.125,24.723,0.016,28.61,-80.59,0.994,0.006,-4.411e-5,3.957e-4,2.995e-4,820,0,0.037,1.784e-4,31.959,21.5,6.641,0.628,2.637e6,0,2.855,0.627,0.627,0.471,0.02,0.135,0.002,0.01,4.037e-4,0,0,0,0,1.661e-6,0.002,1.575,12.57,-87.117,0.308,6.149,-56.5,129.433,974.606,0.05,0.79,1.404e5,0.254,NaN
72.897,4.569e4,-612.585,-0.638,613.082,0.638,3064.29,6.715,3064.297,0.126,24.697,0.017,28.61,-80.59,0.994,0.008,-4.413e-5,0.001,2.345e-4,820,0,0.037,1.784e-4,31.96,21.5,6.641,0.629,2.646e6,0,2.87,0.627,0.627,0.471,0.02,0.135,0.002,0.014,-1.32e-4,0,0,0,0,1.38e-5,0.002,1.575,12.57,-87.099,0.303,6.434,-56.5,129.618,974.606,0.05,0.79,1.407e5,0.255,NaN
72.947,4.566e4,-613.609,-0.636,614.105,0.636,3065.524,6.722,3065.531,0.126,24.67,0.016,28.61,-80.59,0.994,0.002,-4.414e-5,0.002,-3.11e-4,820,0,0.037,1.784e-4,31.963,21.5,6.643,0.63,2.654e6,0,2.884,0.627,0.627,0.471,0.02,0.136,5.211e-4,0.003,-1.455e-4,0,0,0,0,2.427e-5,0.002,1.575,12.57,-87.073,0.239,6.73,-56.5,129.802,974.606,0.05,0.79,1.409e5,0.256,NaN
72.997,4.563e4,-614.631,-0.634,615.125,0.634,3066.757,6.729,3066.764,0.126,24.646,0.014,28.61,-80.59,0.994,0.014,-4.414e-5,-0.001,-1.202e-4,820,0,0.037,1.784e-4,31.96,21.5,6.641,0.631,2.662e6,0,2.899,0.627,0.627,0.471,0.021,0.136,0.004,0.024,8.936e-7,0,0,0,0,-1.118e-5,0.002,1.575,12.57,-87.047,0.184,6.892,-56.5,129.987,974.606,0.05,0.791,1.412e5,0.257,NaN
73.047,4.56e4,-615.649,-0.632,616.141,0.632,3067.989,6.735,3067.996,0.126,24.626,0.012,28.61,-80.59,0.994,0.027,-4.414e-5,5.516e-4,-5.528e-5,820,0,0.037,1.784e-4,31.956,21.5,6.639,0.633,2.67e6,0,2.913,0.627,0.627,0.471,0.021,0.136,0.007,0.045,-4.134e-4,0,0,0,0,3.185e-6,0.002,1.575,12.57,-87.041,0.191,6.868,-56.5,130.173,974.606,0.05,0.791,1.415e5,0.257,NaN
73.097,4.557e4,-616.664,-0.63,617.155,0.631,3069.219,6.742,3069.227,0.126,24.606,0.014,28.61,-80.59,0.994,0.014,-4.416e-5,0.002,-2.201e-4,820,0,0.037,1.784e-4,31.963,21.5,6.643,0.634,2.678e6,0,2.928,0.627,0.627,0.471,0.021,0.136,0.004,0.023,-2.335e-4,0,0,0,0,4.428e-5,0.002,1.575,12.57,-87.068,0.252,6.809,-56.5,130.359,974.606,0.05,0.791,1.417e5,0.258,NaN
73.147,4.554e4,-617.677,-0.629,618.166,0.629,3070.449,6.749,3070.456,0.126,24.576,0.022,28.61,-80.59,0.994,0.038,-4.416e-5,-9.812e-4,-8.119e-6,820,0,0.037,1.784e-4,31.955,21.5,6.638,0.635,2.687e6,0,2.943,0.628,0.628,0.471,0.021,0.136,0.01,0.063,-3.054e-4,0,0,0,0,-1.001e-5,0.002,1.575,12.57,-87.105,0.305,7.131,-56.5,130.56,974.606,0.05,0.792,1.42e5,0.259,NaN
73.197,4.551e4,-618.688,-0.627,619.174,0.627,3071.677,6.755,3071.684,0.126,24.546,0.014,28.61,-80.59,0.994,0.014,-4.413e-5,5.038e-4,5.343e-5,820,0,0.037,1.784e-4,31.965,21.5,6.644,0.636,2.695e6,0,2.957,0.628,0.628,0.471,0.021,0.136,0.004,0.024,2.926e-4,0,0,0,0,2.63e-6,0.002,1.575,12.57,-87.111,0.291,6.502,-56.5,130.762,974.606,0.05,0.792,1.423e5,0.26,NaN
73.247,4.548e4,-619.694,-0.625,620.179,0.625,3072.904,6.762,3072.911,0.126,24.523,0.016,28.61,-80.59,0.994,0.002,-4.413e-5,-7.039e-4,6.639e-5,820,0,0.037,1.784e-4,31.971,21.5,6.648,0.637,2.704e6,0,2.972,0.628,0.628,0.47,0.021,0.136,5.13e-4,0.004,-3.346e-4,0,0,0,0,-5.118e-6,0.002,1.575,12.57,-87.121,0.231,6.659,-56.5,130.964,974.606,0.05,0.792,1.426e5,0.261,NaN
73.297,4.545e4,-620.698,-0.623,621.181,0.624,3074.129,6.769,3074.137,0.126,24.493,0.02,28.61,-80.59,0.994,0.023,-4.413e-5,3.983e-4,-9.509e-5,820,0,0.037,1.784e-4,31.964,21.5,6.644,0.638,2.713e6,0,2.987,0.628,0.628,0.47,0.021,0.137,0.006,0.039,4.195e-4,0,0,0,0,1.634e-6,0.002,1.575,12.57,-87.127,0.188,6.941,-56.5,131.166,974.606,0.05,0.793,1.429e5,0.262,NaN
73.347,4.542e4,-621.7,-0.621,622.181,0.622,3075.353,6.775,3075.36,0.126,24.462,0.018,28.61,-80.59,0.994,0.012,-4.414e-5,0.002,-1.372e-4,820,0,0.037,1.784e-4,31.97,21.5,6.647,0.639,2.721e6,0,3.002,0.628,0.628,0.47,0.021,0.137,0.003,0.02,3.866e-4,0,0,0,0,2.875e-5,0.002,1.575,12.57,-87.107,0.203,7.108,-56.5,131.368,974.606,0.05,0.793,1.432e5,0.263,NaN
73.397,4.538e4,-622.697,-0.619,623.177,0.619,3076.575,6.782,3076.583,0.126,24.443,0.007,28.61,-80.59,0.994,0.062,-4.415e-5,6.793e-4,-1.376e-4,820,0,0.037,1.784e-4,31.953,21.5,6.637,0.64,2.73e6,0,3.017,0.628,0.628,0.47,0.021,0.137,0.016,0.103,-4.928e-4,0,0,0,0,4.722e-6,0.002,1.575,12.57,-87.085,0.257,6.494,-56.5,131.571,974.606,0.05,0.794,1.435e5,0.264,NaN
73.447,4.535e4,-623.692,-0.617,624.17,0.618,3077.797,6.789,3077.805,0.126,24.428,0.014,28.61,-80.59,0.994,0.013,-4.42e-5,0.003,-5.116e-4,820,0,0.037,1.784e-4,31.972,21.5,6.649,0.641,2.738e6,0,3.032,0.628,0.628,0.47,0.021,0.137,0.003,0.022,-1.224e-4,0,0,0,0,9.881e-5,0.002,1.575,12.57,-87.127,0.294,6.7,-56.5,131.774,974.606,0.05,0.794,1.438e5,0.265,NaN
73.497,4.532e4,-624.684,-0.616,625.16,0.616,3079.018,6.795,3079.025,0.126,24.397,0.023,28.61,-80.59,0.994,0.045,-4.419e-5,-0.002,-1.604e-4,820,0,0.037,1.784e-4,31.961,21.5,6.642,0.642,2.747e6,0,3.047,0.629,0.629,0.47,0.021,0.137,0.011,0.075,2.149e-4,0,0,0,0,-3.302e-5,0.002,1.575,12.57,-87.186,0.278,6.881,-56.5,131.978,974.606,0.05,0.794,1.441e5,0.266,NaN
73.547,4.529e4,-625.673,-0.614,626.147,0.615,3080.237,6.802,3080.244,0.127,24.356,0.024,28.61,-80.59,0.994,0.049,-4.419e-5,0.002,-1.541e-4,820,0,0.037,1.784e-4,31.961,21.5,6.642,0.643,2.755e6,0,3.062,0.629,0.629,0.47,0.021,0.137,0.012,0.082,2.429e-4,0,0,0,0,3.176e-5,0.002,1.575,12.57,-87.187,0.225,7.004,-56.5,132.181,974.606,0.05,0.795,1.444e5,0.266,NaN
73.597,4.526e4,-626.66,-0.612,627.132,0.612,3081.454,6.809,3081.461,0.127,24.325,0.014,28.61,-80.59,0.994,0.019,-4.421e-5,-0.003,-2.844e-4,820,0,0.037,1.784e-4,31.974,21.5,6.65,0.644,2.764e6,0,3.077,0.629,0.629,0.47,0.021,0.137,0.005,0.032,-2.462e-4,0,0,0,0,-7.426e-5,0.002,1.575,12.57,-87.132,0.197,6.84,-56.5,132.385,974.606,0.05,0.795,1.447e5,0.268,NaN
